producto_id,fecha_snapshot,stock_actual
PROD007,2025-05-29,72
PROD007,2024-10-03,167
PROD007,30 - August - 2024,101
PROD007,20250820,101
PROD007,2024-06-10,127
PROD007,2025-07-08,99
PROD007,2024-01-02,91
PROD007,2024-07-23,99
PROD007,2024-11-14,109
PROD007,20240921,122
PROD007,24 - December - 2024,82
PROD007,20250324,127
PROD007,2024-07-10,86
PROD007,2025-09-14,99
PROD007,2024-02-05,79
PROD007,2025-04-01,65
PROD007,2025-06-09,119
PROD007,30 - August - 2025,127
PROD007,2025-05-08,80
PROD007,2025-03-06,141
PROD007,2025-08-10,91
PROD007,2025-06-24,63
PROD007,2025-01-23,65
PROD007,2024-01-24,130
PROD007,2024-01-22,85
PROD007,2024-01-14,88
PROD007,2024-06-17,64
PROD007,2025-08-05,77
PROD007,2025-07-01,107
PROD007,2025-01-15,84
PROD007,2024-04-06,89
PROD007,2024-05-09,106
PROD007,2024-04-18,104
PROD007,27 - October - 2024,110
PROD007,2025-08-23,116
PROD007,2025-08-03,154
PROD007,20250415,81
PROD007,20240217,78
PROD007,20240609,95
PROD007,2024-08-17,98
PROD007,2025-07-17,97
PROD007,18 - December - 2025,132
PROD007,2025-10-09,106
PROD007,2024-04-18,99
PROD007,2025-02-23,65
PROD007,2025-10-12,52
PROD007,2025-03-05,122
PROD007,2025-01-21,134
PROD007,2025-07-31,98
PROD007,2024-04-29,144
PROD007,2024-02-02,78
PROD007,2024-04-04,64
PROD007,2024-06-13,101
PROD007,02 - April - 2024,74
PROD007,2025-06-26,136
PROD007,2025-10-06,64
PROD007,03 - March - 2024,95
PROD007,08 - October - 2025,89
PROD007,20250311,107
PROD007,2025-07-28,96
PROD007,2025-06-20,108
PROD007,2024-07-28,111
PROD007,2025-03-02,89
PROD007,2024-04-29,111
PROD007,2024-04-26,111
PROD007,2024-04-20,111
PROD007,2025-05-30,57
PROD007,20240614,124
PROD007,01 - July - 2024,72
PROD007,20240721,134
PROD007,2024-01-17,106
PROD007,2024-12-11,110
PROD007,2025-11-19,130
PROD007,2024-08-10,64
PROD007,2024-08-17,112
PROD007,2024-08-02,115
PROD007,2024-02-29,138
PROD007,14 - March - 2024,79
PROD007,2025-05-05,132
PROD007,2024-11-20,118
PROD007,20240528,37
PROD007,2024-12-02,127
PROD007,2025-01-26,57
PROD007,11 - May - 2025,105
PROD007,2024-01-14,99
PROD007,2025-01-30,87
PROD007,20240719,126
PROD007,2024-09-11,185
PROD007,2025-04-20,99
PROD007,2025-07-27,117
PROD007,2024-06-29,121
PROD007,20250411,137
PROD007,20251013,80
PROD007,2024-03-01,61
PROD007,2025-06-14,90
PROD007,2024-09-17,133
PROD007,2025-04-25,93
PROD007,2024-09-24,87
PROD007,2025-01-13,56
PROD007,2025-01-29,96
PROD007,2025-11-06,120
PROD007,20250416,105
PROD007,20250401,77
PROD007,20250310,126
PROD007,20250114,76
PROD007,2024-08-01,96
PROD007,2024-07-23,111
PROD007,2024-06-17,106
PROD007,2024-02-24,116
PROD007,2024-04-20,115
PROD007,2024-04-27,70
PROD007,2025-12-13,78
PROD007,2024-09-21,121
PROD007,2024-10-08,118
PROD007,2025-05-13,93
PROD007,2025-12-07,73
PROD007,2024-05-03,138
PROD007,20250430,84
PROD007,2025-04-06,112
PROD007,2024-01-12,108
PROD007,2025-02-12,86
PROD007,2024-10-31,95
PROD007,2025-04-15,106
PROD007,2025-09-17,121
PROD007,2024-03-29,91
PROD007,2025-03-29,112
PROD007,2024-09-21,133
PROD007,21 - June - 2025,97
PROD007,2024-06-23,65
PROD007,2025-07-23,69
PROD007,2024-12-23,119
PROD007,2025-01-04,80
PROD007,2024-07-04,107
PROD007,2024-12-19,97
PROD007,2025-06-09,31
PROD007,2025-08-04,-87
PROD007,20250911,94
PROD007,05 - January - 2025,89
PROD007,2024-08-19,89
PROD007,2025-08-05,107
PROD007,20250327,71
PROD007,2024-05-13,61
PROD007,2024-07-03,75
PROD007,2025-05-16,143
PROD007,2025-01-10,99
PROD007,2025-07-06,64
PROD007,20240805,65
PROD007,20240409,116
PROD007,20240919,141
PROD007,01 - December - 2024,82
PROD007,2024-02-29,84
PROD007,2024-08-30,166
PROD007,2025-08-08,85
PROD007,2025-11-09,39
PROD007,2025-07-09,104
PROD007,2024-08-14,77
PROD007,20250106,99
PROD007,2024-02-21,150
PROD007,21 - January - 2025,99
PROD007,2024-12-14,98
PROD007,2025-04-15,63
PROD007,20251111,100
PROD007,2025-04-19,122
PROD007,2024-05-20,158
PROD007,2024-06-19,44
PROD007,2025-09-01,119
PROD007,20240312,73
PROD007,05 - June - 2025,126
PROD007,2024-11-16,56
PROD007,2025-09-02,130
PROD007,30 - January - 2024,127
PROD007,2025-04-16,115
PROD007,2024-05-20,103
PROD007,2024-08-28,45
PROD007,2024-01-04,146
PROD007,2024-04-01,89
PROD007,2025-11-07,144
PROD007,2024-07-27,97
PROD007,2025-06-28,106
PROD007,2024-04-19,104
PROD007,2024-04-08,90
PROD007,2024-12-23,73
PROD007,2024-12-02,121
PROD007,2024-09-03,58
PROD007,2024-09-24,106
PROD007,2025-04-23,73
PROD007,2025-07-07,106
PROD007,2024-06-21,109
PROD007,2024-06-21,121
PROD007,2024-07-14,127
PROD007,20250910,88
PROD007,2024-09-09,72
PROD007,12 - February - 2025,33
PROD007,2025-02-08,39
PROD007,2024-10-30,123
PROD007,2025-07-31,64
PROD007,2024-12-15,115
PROD007,2024-02-13,163
PROD007,2024-11-04,67
PROD007,2025-01-30,100
PROD007,20251017,89
PROD007,2024-10-20,137
PROD007,27 - November - 2025,77
PROD007,2024-04-21,92
PROD007,2025-06-02,62
PROD007,2025-08-17,85
PROD007,2024-12-22,65
PROD007,2024-05-20,106
PROD007,2024-04-01,146
PROD007,2025-06-18,102
PROD007,20240709,124
PROD007,07 - January - 2024,69
PROD007,2024-03-09,64
PROD007,2024-01-21,112
PROD007,2024-12-06,131
PROD007,2025-08-20,82
PROD007,20250324,89
PROD007,27 - May - 2025,45
PROD007,2024-02-20,130
PROD007,2024-10-23,84
PROD007,2025-04-01,104
PROD007,2024-03-14,92
PROD007,2025-09-20,140
PROD007,2025-09-09,55
PROD007,2024-01-08,112
PROD007,2024-10-10,92
PROD007,2025-05-30,112
PROD007,2024-02-23,74
PROD007,2025-06-07,88
PROD007,20240501,40
PROD007,2025-04-03,66
PROD007,2025-04-21,53
PROD007,10 - May - 2024,113
PROD007,2025-02-25,119
PROD007,2024-04-03,81
PROD007,2024-03-26,128
PROD007,2024-04-30,112
PROD007,2025-04-24,80
PROD007,2025-08-22,58
PROD007,2025-03-31,49
PROD007,17 - October - 2024,69
PROD007,2024-08-09,156
PROD007,2024-08-22,126
PROD007,2025-08-20,127
PROD007,2025-07-10,75
PROD007,2024-03-15,124
PROD007,2025-07-10,102
PROD007,2024-09-14,131
PROD007,2025-01-19,126
PROD007,23 - February - 2024,124
PROD007,2025-08-10,88
PROD007,20240816,103
PROD007,2025-01-07,87
PROD007,2024-01-11,89
PROD007,2025-10-27,95
PROD007,20240530,84
PROD007,2025-06-24,127
PROD007,2025-03-26,118
PROD007,2025-03-07,152
PROD007,2024-03-25,64
PROD007,2025-05-14,198
PROD007,2025-03-02,118
PROD007,2025-07-20,20
PROD007,2024-07-29,76
PROD007,2024-04-03,110
PROD007,2024-06-08,115
PROD007,2024-01-02,21
PROD007,2025-07-20,92
PROD007,20241021,117
PROD007,2024-01-09,94
PROD007,2024-10-12,106
PROD007,2024-07-22,49
PROD007,20250927,75
PROD007,2024-03-09,139
PROD007,2025-05-01,81
PROD007,05 - February - 2025,110
PROD007,2025-12-21,63
PROD007,2025-10-21,68
PROD007,2024-03-26,77
PROD007,14 - January - 2024,94
PROD007,2024-10-01,96
PROD007,2025-06-23,156
PROD007,2025-05-04,113
PROD007,2025-06-15,102
PROD007,2025-10-29,124
PROD007,2025-03-12,70
PROD007,2025-11-05,45
PROD007,20241007,102
PROD007,2024-06-08,95
PROD007,2025-10-13,54
PROD007,2024-05-20,122
PROD007,2024-09-04,86
PROD007,2025-12-03,87
PROD007,2024-03-10,49
PROD007,2025-12-25,96
PROD007,2025-05-12,122
PROD007,2025-12-25,71
PROD007,25 - September - 2025,93
PROD007,20241213,100
PROD007,2024-01-22,108
PROD007,2024-12-24,65
PROD007,2025-04-14,91
PROD007,2025-11-29,144
PROD007,2024-10-16,128
PROD007,2025-02-15,147
PROD007,2025-09-17,108
PROD007,2025-04-28,100
PROD007,2025-10-21,67
PROD007,2025-11-20,143
PROD007,2024-10-26,76
PROD007,2024-03-31,88
PROD007,18 - August - 2025,100
PROD007,14 - December - 2024,113
PROD007,2024-08-06,74
PROD007,2024-04-03,88
PROD007,2025-03-08,84
PROD007,2024-04-19,86
PROD007,2025-11-23,71
PROD007,2025-12-03,114
PROD007,20250610,125
PROD007,2024-12-08,166
PROD007,2025-06-17,-114
PROD007,2024-03-11,63
PROD007,2024-11-03,73
PROD007,2024-07-31,63
PROD007,17 - April - 2025,118
PROD007,2024-03-14,122
PROD007,23 - January - 2024,135
PROD007,2024-06-23,89
PROD007,20250816,109
PROD007,20250302,123
PROD007,2024-10-31,139
PROD007,2024-08-01,130
PROD007,2024-02-02,117
PROD007,2024-10-04,123
PROD007,2024-03-24,40
PROD007,2025-11-12,123
PROD007,20250819,102
PROD007,2024-05-19,88
PROD007,2025-11-12,100
PROD007,2024-12-11,104
PROD007,2025-08-23,42
PROD007,2024-03-21,58
PROD007,2025-09-04,67
PROD007,2025-07-22,150
PROD007,2024-10-14,69
PROD007,2025-02-21,100
PROD007,2025-12-22,107
PROD007,20250629,107
PROD007,2024-04-27,90
PROD007,2025-01-23,125
PROD007,2024-06-02,107
PROD007,2025-10-01,90
PROD007,2024-02-29,115
PROD007,2025-11-30,147
PROD007,2025-02-07,58
PROD007,2024-06-04,90
PROD007,28 - May - 2024,103
PROD007,20251120,99
PROD007,2024-05-03,118
PROD007,03 - November - 2024,76
PROD007,2024-04-11,95
PROD007,2025-10-06,62
PROD007,2025-10-14,98
PROD007,2025-09-09,101
PROD007,2024-06-27,89
PROD007,2025-01-24,71
PROD007,2025-03-15,65
PROD007,28 - January - 2025,73
PROD007,2025-12-08,92
PROD007,2024-05-07,79
PROD007,2025-05-17,106
PROD007,2024-03-10,119
PROD007,2024-07-25,63
PROD007,2025-01-23,92
PROD007,2025-06-19,90
PROD007,2024-01-26,93
PROD007,2024-01-15,90
PROD007,2024-03-10,85
PROD007,2025-09-24,92
PROD007,2024-02-18,107
PROD007,2024-03-14,107
PROD007,19 - January - 2024,103
PROD007,20250504,82
PROD007,2025-03-29,61
PROD007,2025-09-05,104
PROD007,2024-08-27,99
PROD007,2024-07-10,101
PROD007,2025-10-14,150
PROD007,20241025,115
PROD007,2025-10-09,96
PROD007,2024-06-24,-124
PROD007,2025-04-17,103
PROD007,20251127,114
PROD007,2024-09-07,97
PROD007,2025-04-21,32
PROD007,2024-08-02,92
PROD007,2024-02-27,105
PROD007,2024-12-29,85
PROD007,13 - April - 2025,109
PROD007,2025-01-20,85
PROD007,2025-05-21,150
PROD007,2024-04-26,105
PROD007,2024-08-28,96
PROD007,20251220,99
PROD007,2024-08-25,81
PROD007,2025-12-28,127
PROD007,2025-10-11,74
PROD007,2025-04-29,141
PROD007,2024-05-18,-129
PROD007,2025-07-21,76
PROD007,2024-12-30,65
PROD007,2024-04-25,78
PROD007,2025-02-22,135
PROD007,2024-02-04,92
PROD007,2025-05-09,57
PROD007,2025-07-21,124
PROD007,2024-06-21,117
PROD007,16 - June - 2024,113
PROD007,2025-11-17,146
PROD007,2025-08-05,111
PROD007,2025-08-15,129
PROD007,2024-09-13,87
PROD007,24 - September - 2025,107
PROD007,2024-09-11,127
PROD007,2025-02-19,-55
PROD007,2025-01-27,89
PROD007,2025-09-12,96
PROD007,2025-10-09,137
PROD007,2025-05-28,102
PROD007,2024-12-30,59
PROD007,2024-07-08,76
PROD007,2025-02-14,88
PROD007,2024-01-08,88
PROD007,2025-03-23,128
PROD007,2024-10-31,120
PROD007,2024-08-05,79
PROD007,2025-04-07,93
PROD007,2024-05-07,79
PROD007,2024-06-15,117
PROD007,2025-11-29,99
PROD007,2024-02-15,70
PROD007,06 - March - 2024,141
PROD007,20 - May - 2024,142
PROD007,2025-09-28,68
PROD007,2024-06-30,132
PROD007,2025-07-04,79
PROD007,2024-09-11,113
PROD007,2024-06-07,68
PROD007,2025-12-13,69
PROD007,2025-07-01,78
PROD007,2024-01-01,127
PROD007,20240212,47
PROD007,20 - May - 2024,113
PROD007,2024-02-06,107
PROD007,2024-03-19,129
PROD007,2025-07-13,75
PROD007,2024-05-17,129
PROD007,2025-08-17,127
PROD007,2024-02-01,86
PROD007,2024-12-30,116
PROD007,2025-12-28,70
PROD007,2024-10-28,91
PROD007,2025-10-12,80
PROD007,2025-07-13,66
PROD007,2025-02-21,112
PROD007,2024-11-25,84
PROD007,2025-09-30,131
PROD007,15 - August - 2025,65
PROD007,2025-12-09,125
PROD007,2025-02-04,97
PROD007,2025-12-18,103
PROD007,2025-08-18,73
PROD007,2024-04-09,95
PROD007,2024-07-26,104
PROD007,20240817,110
PROD007,2025-11-27,112
PROD007,2025-11-07,107
PROD007,2025-07-02,135
PROD007,2025-09-08,63
PROD007,2024-05-07,52
PROD007,2024-06-27,141
PROD007,2024-01-09,107
PROD007,2025-03-29,128
PROD007,2025-08-27,33
PROD007,2024-04-11,104
PROD007,2025-02-20,46
PROD007,2025-03-14,113
PROD007,2024-11-16,107
PROD007,2025-11-12,140
PROD008,2025-01-13,-101
PROD008,2025-02-11,130
PROD008,24 - September - 2024,120
PROD008,2024-06-11,95
PROD008,2024-03-29,108
PROD008,2024-07-26,136
PROD008,2024-11-11,174
PROD008,2025-08-22,120
PROD008,2024-10-14,128
PROD008,2025-09-07,114
PROD008,2024-07-04,132
PROD008,2025-10-08,48
PROD008,2025-07-31,107
PROD008,2024-11-16,101
PROD008,2025-09-06,99
PROD008,2024-05-22,109
PROD008,2024-12-02,106
PROD008,2024-09-02,106
PROD008,2024-02-04,4
PROD008,2024-03-03,136
PROD008,2025-08-03,127
PROD008,15 - March - 2024,59
PROD008,2025-09-20,79
PROD008,2025-04-04,143
PROD008,2024-05-16,85
PROD008,13 - January - 2024,112
PROD008,03 - March - 2025,111
PROD008,2024-10-30,85
PROD008,2024-09-04,68
PROD008,2024-08-04,51
PROD008,2025-11-13,110
PROD008,2025-05-23,115
PROD008,2025-09-24,70
PROD008,2025-04-18,117
PROD008,20250110,100
PROD008,2024-01-29,111
PROD008,11 - July - 2024,97
PROD008,2024-01-18,101
PROD008,2024-12-16,105
PROD008,2025-09-19,118
PROD008,2024-08-21,121
PROD008,2025-04-26,73
PROD008,25 - April - 2024,82
PROD008,06 - July - 2025,68
PROD008,2024-01-29,151
PROD008,2024-05-05,71
PROD008,2024-03-28,54
PROD008,18 - April - 2025,76
PROD008,08 - December - 2025,156
PROD008,2025-09-13,76
PROD008,2025-02-22,80
PROD008,2025-02-19,121
PROD008,2024-11-08,129
PROD008,2025-06-17,79
PROD008,2025-04-16,61
PROD008,2025-01-11,82
PROD008,19 - August - 2025,113
PROD008,12 - January - 2024,102
PROD008,2025-12-29,126
PROD008,2024-09-01,115
PROD008,2025-01-06,119
PROD008,2024-08-31,121
PROD008,2024-08-24,115
PROD008,2024-11-16,105
PROD008,2024-09-14,109
PROD008,10 - October - 2024,120
PROD008,2024-02-11,-73
PROD008,2024-02-21,139
PROD008,2025-03-22,65
PROD008,2024-12-15,61
PROD008,20250607,88
PROD008,2024-11-05,93
PROD008,2024-02-10,101
PROD008,20250425,100
PROD008,2024-07-20,83
PROD008,10 - June - 2024,80
PROD008,2024-08-17,108
PROD008,2024-02-15,126
PROD008,2025-08-09,78
PROD008,20240915,44
PROD008,2024-04-30,63
PROD008,2024-12-21,82
PROD008,27 - January - 2024,56
PROD008,2025-03-12,117
PROD008,20250324,82
PROD008,2024-12-04,120
PROD008,03 - December - 2025,105
PROD008,2024-07-11,120
PROD008,20250706,122
PROD008,2025-05-24,149
PROD008,23 - March - 2025,22
PROD008,2024-02-02,117
PROD008,2025-09-23,107
PROD008,2024-07-14,130
PROD008,2024-01-21,66
PROD008,2024-07-12,84
PROD008,2025-05-25,107
PROD008,2025-11-11,99
PROD008,2024-09-14,66
PROD008,2024-04-23,76
PROD008,2024-12-01,-136
PROD008,2024-06-21,76
PROD008,2025-06-21,121
PROD008,2025-04-11,51
PROD008,2025-05-05,83
PROD008,2024-06-28,75
PROD008,2025-02-24,101
PROD008,2024-03-04,75
PROD008,2024-09-03,76
PROD008,2024-07-23,151
PROD008,2025-03-25,73
PROD008,06 - August - 2024,125
PROD008,2025-04-12,120
PROD008,03 - December - 2024,107
PROD008,2024-08-19,95
PROD008,2024-09-19,101
PROD008,2024-07-07,81
PROD008,2025-06-22,83
PROD008,2025-11-28,84
PROD008,2025-06-08,96
PROD008,2025-01-27,126
PROD008,20251022,139
PROD008,2024-04-12,85
PROD008,2024-12-24,69
PROD008,06 - November - 2025,121
PROD008,2024-10-06,73
PROD008,20251110,86
PROD008,06 - September - 2025,88
PROD008,2025-06-07,89
PROD008,2025-10-07,110
PROD008,09 - May - 2025,129
PROD008,20250712,154
PROD008,2024-10-30,-103
PROD008,2025-06-30,67
PROD008,2024-04-22,121
PROD008,15 - July - 2024,-69
PROD008,20240504,74
PROD008,13 - December - 2024,43
PROD008,2024-09-20,107
PROD008,2024-09-19,119
PROD008,2024-09-18,84
PROD008,2025-11-07,100
PROD008,12 - June - 2024,130
PROD008,2025-08-26,121
PROD008,2024-04-30,74
PROD008,2025-08-10,102
PROD008,2024-12-21,114
PROD008,2024-08-29,76
PROD008,2024-03-24,53
PROD008,2025-11-24,93
PROD008,2024-09-20,118
PROD008,20241014,102
PROD008,2024-09-18,81
PROD008,2024-08-30,119
PROD008,2025-10-29,170
PROD008,2025-04-18,146
PROD008,2025-07-10,113
PROD008,2024-10-30,111
PROD008,16 - September - 2024,93
PROD008,2025-11-20,103
PROD008,20240804,36
PROD008,2024-01-22,115
PROD008,2025-04-23,127
PROD008,2025-09-28,68
PROD008,2024-05-19,74
PROD008,2024-12-16,39
PROD008,2024-04-13,92
PROD008,2024-06-23,99
PROD008,2024-09-26,104
PROD008,2024-05-26,95
PROD008,2025-07-05,39
PROD008,2025-04-15,21
PROD008,20240202,93
PROD008,2024-10-31,83
PROD008,2024-11-09,111
PROD008,2024-01-05,93
PROD008,2025-12-24,89
PROD008,2025-01-13,53
PROD008,2024-03-17,108
PROD008,11 - October - 2024,95
PROD008,2025-07-11,138
PROD008,2025-10-17,106
PROD008,02 - February - 2025,81
PROD008,2025-05-02,90
PROD008,2024-07-23,110
PROD008,20250918,132
PROD008,2025-02-17,77
PROD008,2025-01-02,129
PROD008,15 - January - 2024,121
PROD008,20250705,169
PROD008,2025-06-16,83
PROD008,2025-10-21,104
PROD008,2024-01-14,97
PROD008,20 - August - 2025,142
PROD008,2024-12-05,60
PROD008,2025-06-26,141
PROD008,2024-07-04,74
PROD008,2025-06-11,118
PROD008,2024-08-02,125
PROD008,2025-08-16,81
PROD008,19 - May - 2025,72
PROD008,2024-08-10,68
PROD008,2024-08-27,67
PROD008,2024-07-27,127
PROD008,2025-02-20,84
PROD008,20240212,65
PROD008,26 - November - 2025,125
PROD008,2025-01-21,86
PROD008,2024-06-15,118
PROD008,2025-12-05,71
PROD008,2024-05-13,92
PROD008,2024-10-14,72
PROD008,11 - August - 2025,78
PROD008,03 - November - 2025,98
PROD008,2024-09-29,136
PROD008,2024-02-11,136
PROD008,2024-01-03,88
PROD008,24 - March - 2025,109
PROD008,2025-03-22,73
PROD008,20250913,117
PROD008,20250427,137
PROD008,20250728,68
PROD008,2024-07-24,104
PROD008,2025-03-01,33
PROD008,20240801,125
PROD008,2024-11-13,59
PROD008,2025-09-20,69
PROD008,20240203,83
PROD008,2025-12-19,63
PROD008,2024-12-24,81
PROD008,2024-07-31,117
PROD008,2024-02-24,59
PROD008,2025-01-06,120
PROD008,2024-08-21,30
PROD008,2025-02-20,93
PROD008,2024-06-22,78
PROD008,2024-11-15,149
PROD008,2025-04-03,61
PROD008,2024-10-28,109
PROD008,2025-12-06,62
PROD008,15 - May - 2024,96
PROD008,2024-10-28,92
PROD008,2024-08-11,99
PROD008,2024-06-28,137
PROD008,24 - November - 2025,94
PROD008,2025-07-02,96
PROD008,2024-08-16,127
PROD008,2024-06-22,123
PROD008,2025-01-13,132
PROD008,19 - January - 2024,101
PROD008,20240819,90
PROD008,2024-04-09,113
PROD008,2025-02-24,90
PROD008,2025-08-21,42
PROD008,2025-01-15,46
PROD008,20250801,103
PROD008,24 - June - 2025,77
PROD008,29 - July - 2025,66
PROD008,2024-09-18,48
PROD008,2024-04-27,63
PROD008,2024-09-05,98
PROD008,2024-11-30,142
PROD008,24 - April - 2024,99
PROD008,2024-10-25,89
PROD008,20240720,80
PROD008,2024-06-29,119
PROD008,2025-02-18,88
PROD008,20 - January - 2025,84
PROD008,2025-05-15,67
PROD008,2025-08-23,-76
PROD008,2024-04-28,114
PROD008,2024-06-18,106
PROD008,2024-03-04,96
PROD008,2024-06-17,46
PROD008,2025-12-25,98
PROD008,20250204,82
PROD008,2024-12-06,109
PROD008,2025-10-02,100
PROD008,20240813,65
PROD008,2025-06-03,90
PROD008,2024-06-10,-75
PROD008,2025-11-06,133
PROD008,20241121,111
PROD008,2025-12-14,131
PROD008,2025-06-26,71
PROD008,2025-01-03,127
PROD008,2024-07-30,83
PROD008,2024-07-26,57
PROD008,2024-05-25,94
PROD008,2024-02-29,84
PROD008,2025-01-29,85
PROD008,2025-10-22,91
PROD008,2025-03-04,125
PROD008,2025-10-26,107
PROD008,2025-08-27,112
PROD008,01 - October - 2025,109
PROD008,2024-09-26,72
PROD008,2025-05-16,38
PROD008,2024-09-20,91
PROD008,2025-10-24,108
PROD008,2024-08-07,102
PROD008,2024-06-23,97
PROD008,2025-09-07,111
PROD008,2024-06-08,94
PROD008,20240220,96
PROD008,2024-02-23,75
PROD008,28 - August - 2024,133
PROD008,2025-12-13,49
PROD008,2024-05-03,126
PROD008,2024-05-05,47
PROD008,02 - June - 2025,116
PROD008,2025-04-04,96
PROD008,2024-09-22,123
PROD008,2025-08-07,115
PROD008,2024-07-10,61
PROD008,20241010,33
PROD008,14 - August - 2024,77
PROD008,2024-04-04,86
PROD008,2024-07-21,36
PROD008,2025-08-28,105
PROD008,2024-02-18,92
PROD008,20241123,79
PROD008,2025-08-05,101
PROD008,2024-12-27,123
PROD008,2024-06-04,123
PROD008,2024-10-13,97
PROD008,2024-06-02,105
PROD008,2025-03-12,36
PROD008,11 - November - 2024,114
PROD008,2025-04-30,144
PROD008,2025-09-21,90
PROD008,2025-03-31,111
PROD008,2025-06-07,105
PROD008,2024-05-11,94
PROD008,2025-08-06,114
PROD008,2024-04-18,79
PROD008,2024-10-03,86
PROD008,2025-12-19,79
PROD008,2024-03-19,150
PROD008,2024-03-10,73
PROD008,2024-03-20,111
PROD008,2025-10-25,71
PROD008,2025-08-25,101
PROD008,2025-12-02,108
PROD008,2024-08-10,44
PROD008,2024-02-04,58
PROD008,2025-08-28,71
PROD008,2025-12-05,60
PROD008,2025-04-27,68
PROD008,2024-10-12,103
PROD008,2024-01-27,81
PROD008,20250309,114
PROD008,2025-05-25,141
PROD008,2025-07-11,57
PROD008,20240514,145
PROD008,2024-09-17,119
PROD008,2024-04-28,110
PROD008,2024-09-17,95
PROD008,2024-03-19,99
PROD008,2024-09-10,67
PROD008,20250906,97
PROD008,2025-10-10,131
PROD008,2024-11-24,69
PROD008,2024-02-08,112
PROD008,2024-04-26,125
PROD008,2024-05-06,75
PROD008,05 - April - 2024,106
PROD008,2024-12-11,114
PROD008,2024-03-10,147
PROD008,2024-10-19,131
PROD008,2025-10-27,163
PROD008,2025-12-21,130
PROD008,2025-03-01,86
PROD008,13 - August - 2025,111
PROD008,2025-07-09,94
PROD008,2025-10-27,55
PROD008,2025-04-12,70
PROD008,13 - September - 2024,97
PROD008,2025-04-30,91
PROD008,2024-02-10,144
PROD008,2025-04-07,99
PROD008,20251108,124
PROD008,2024-09-15,107
PROD008,2025-12-03,109
PROD008,2025-07-31,119
PROD008,2025-05-03,91
PROD008,2024-04-28,96
PROD008,2025-07-28,86
PROD008,27 - March - 2025,95
PROD008,2024-11-13,100
PROD008,2024-04-25,106
PROD008,2025-10-04,99
PROD008,2024-08-14,101
PROD008,2024-04-04,177
PROD008,2025-12-23,106
PROD008,20250417,17
PROD008,2024-05-19,80
PROD008,2024-10-07,82
PROD008,2024-05-25,105
PROD008,2025-10-17,111
PROD008,2025-09-11,69
PROD008,2025-03-25,124
PROD008,15 - May - 2024,110
PROD008,2025-03-31,71
PROD008,2024-04-24,83
PROD008,2025-06-06,94
PROD008,2025-12-21,120
PROD008,2024-12-13,114
PROD008,2024-03-10,71
PROD008,2024-10-10,126
PROD008,2025-05-28,99
PROD008,2025-12-02,127
PROD008,20250114,101
PROD008,2025-09-20,68
PROD008,2025-01-27,109
PROD008,20250202,148
PROD008,2024-07-26,80
PROD008,2024-11-17,73
PROD008,2025-08-14,89
PROD008,2025-02-07,110
PROD008,2024-10-30,157
PROD008,2024-07-23,127
PROD008,02 - November - 2025,67
PROD008,04 - May - 2025,135
PROD008,2025-09-09,110
PROD008,2025-03-10,109
PROD008,2024-12-16,91
PROD008,2024-12-24,87
PROD008,2025-09-23,99
PROD008,20250727,142
PROD008,2025-07-12,57
PROD008,20240911,112
PROD008,20240429,-105
PROD008,2025-08-03,98
PROD008,2025-07-01,125
PROD008,2024-12-30,59
PROD008,2025-03-31,136
PROD008,2025-12-22,24
PROD008,2024-08-28,92
PROD008,2025-01-17,56
PROD008,2024-03-03,89
PROD008,2024-10-28,139
PROD008,2025-04-25,85
PROD008,2024-05-02,69
PROD008,20251005,134
PROD008,2025-12-20,104
PROD008,2025-02-05,90
PROD008,2024-01-27,74
PROD008,2025-09-11,101
PROD008,2024-03-18,91
PROD008,06 - January - 2024,110
PROD008,2024-02-24,51
PROD008,2025-03-24,104
PROD008,2025-08-02,127
PROD008,2024-09-22,47
PROD008,2024-09-03,146
PROD008,2025-06-15,73
PROD008,2024-09-25,55
PROD008,20250927,87
PROD008,2025-10-10,66
PROD008,2024-01-12,154
PROD008,2025-12-24,70
PROD008,2025-02-09,88
PROD008,2025-09-29,81
PROD008,2024-07-05,89
PROD008,2025-07-08,148
PROD008,2024-06-18,47
PROD008,2024-06-30,76
PROD008,2024-08-17,108
PROD008,2025-01-24,-96
PROD008,2024-12-03,105
PROD008,2025-04-22,100
PROD008,2025-05-28,91
PROD008,2024-05-14,41
PROD008,2025-05-15,137
PROD008,2024-06-04,76
PROD008,2024-10-21,62
PROD008,2024-02-20,96
PROD008,2024-08-19,161
PROD008,06 - November - 2024,118
PROD008,2024-12-31,124
PROD008,2024-03-06,189
PROD008,2024-10-22,104
PROD008,2025-07-07,57
PROD008,2025-02-27,79
PROD008,28 - January - 2024,80
PROD008,2024-11-07,54
PROD008,2025-07-11,88
PROD008,2024-10-09,134
PROD008,20250317,141
PROD008,2025-10-24,73
PROD008,21 - December - 2025,139
PROD008,2024-06-06,110
PROD008,2024-07-22,62
PROD008,2024-09-05,38
PROD008,2024-09-09,111
PROD008,2024-06-29,101
PROD008,20250612,94
PROD008,15 - October - 2024,54
PROD008,20240421,55
PROD009,2025-07-04,80
PROD009,20250505,67
PROD009,2024-01-01,-110
PROD009,07 - February - 2024,106
PROD009,20250307,77
PROD009,2025-05-13,95
PROD009,2025-03-22,133
PROD009,2024-07-28,115
PROD009,2025-05-09,78
PROD009,2025-11-29,115
PROD009,2024-09-05,129
PROD009,2025-01-02,124
PROD009,03 - April - 2024,72
