venta_id,producto_id,fecha_venta,cantidad,cliente_id
VTA04252,PROD009,2025-08-22,1,CL011
VTA04253,PROD009,2024-06-05,3,CL016
VTA04254,PROD009,2025-05-03,7,CL001
VTA04255,PROD009,2024-02-17,2,CL017
VTA04256,PROD009,2024-06-14,0,CL015
VTA04257,PROD009,2024-10-25,1,CL016
VTA04258,PROD009,2024-01-30,1,CL005
VTA04259,PROD009,2025-12-25,1,CL001
VTA04260,PROD009,2024-09-07,2,CL008
VTA04261,PROD009,2025-02-21,2,CL001
VTA04262,PROD009,2024-01-02,-2,CL016
VTA04263,PROD009,2025-11-26,5,CL019
VTA04264,PROD009,08 - April - 2025,0,CL007
VTA04265,PROD009,2025-06-26,1,CL013
VTA04266,PROD009,2025-12-20,2,CL012
VTA04267,PROD009,20240721,2,CL011
VTA04268,PROD009,2024-09-15,1,CL011
VTA04269,PROD009,18 - March - 2024,1,CL004
VTA04270,PROD009,2024-02-25,2,CL016
VTA04271,PROD009,2024-10-19,2,CL018
VTA04272,PROD009,2024-01-15,1,CL009
VTA04273,PROD009,2025-07-15,2,CL007
VTA04274,PROD009,02 - March - 2025,3,CL006
VTA04275,PROD009,2025-06-24,3,CL013
VTA04276,PROD009,2025-01-24,0,CL017
VTA04277,PROD009,2025-02-11,1,CL014
VTA04278,PROD009,2025-08-22,2,CL004
VTA04279,PROD009,2024-04-27,4,CL020
VTA04280,PROD009,2024-11-17,4,CL015
VTA04281,PROD009,2025-12-12,2,CL017
VTA04282,PROD009,2025-11-08,3,CL010
VTA04283,PROD009,2024-05-05,0,CL008
VTA04284,PROD009,2024-10-06,2,CL020
VTA04285,PROD009,2024-12-24,2,CL017
VTA04286,PROD009,2025-08-26,4,CL016
VTA04287,PROD009,2025-02-21,0,CL012
VTA04288,PROD009,2025-06-14,3,CL019
VTA04289,PROD009,20251206,1,CL016
VTA04290,PROD009,2025-06-16,1,CL018
VTA04291,PROD009,2025-05-04,0,CL019
VTA04292,PROD009,20251025,3,CL013
VTA04293,PROD009,2025-04-25,1,CL013
VTA04294,PROD009,2024-08-29,2,CL002
VTA04295,PROD009,20251118,2,CL007
VTA04296,PROD009,2024-11-25,1,CL006
VTA04297,PROD009,2025-06-13,1,CL008
VTA04298,PROD009,2024-09-02,3,CL015
VTA04299,PROD009,2024-03-15,3,CL010
VTA04300,PROD009,2024-07-15,2,CL014
VTA04301,PROD009,2025-01-11,1,CL013
VTA04302,PROD009,2025-08-12,2,CL004
VTA04303,PROD009,2025-11-24,1,CL008
VTA04304,PROD009,2025-02-15,4,CL008
VTA04305,PROD009,19 - July - 2024,5,CL016
VTA04306,PROD009,01 - May - 2024,2,CL017
VTA04307,PROD009,2025-10-15,2,CL005
VTA04308,PROD009,2024-12-12,2,CL009
VTA04309,PROD009,2024-06-05,1,CL005
VTA04310,PROD009,2025-08-29,6,CL020
VTA04311,PROD009,2024-04-16,1,CL009
VTA04312,PROD009,2025-11-25,2,CL008
VTA04313,PROD009,2024-05-02,4,CL010
VTA04314,PROD009,2025-01-20,1,CL020
VTA04315,PROD009,13 - June - 2025,0,CL015
VTA04316,PROD009,20241029,2,CL011
VTA04317,PROD009,2025-06-16,2,CL019
VTA04318,PROD009,05 - February - 2024,5,CL018
VTA04319,PROD009,2024-05-19,5,CL009
VTA04320,PROD009,20250221,3,CL004
VTA04321,PROD009,2024-01-18,3,CL005
VTA04322,PROD009,2024-07-25,0,CL009
VTA04323,PROD009,2024-12-13,-3,CL016
VTA04324,PROD009,2024-09-28,2,CL009
VTA04325,PROD009,2024-08-22,3,CL010
VTA04326,PROD009,2025-12-13,4,CL005
VTA04327,PROD009,17 - July - 2025,3,CL008
VTA04328,PROD009,2024-10-11,2,CL010
VTA04329,PROD009,2024-06-25,2,CL018
VTA04330,PROD009,2025-02-20,3,CL014
VTA04331,PROD009,20240206,2,CL014
VTA04332,PROD009,2024-04-19,1,CL015
VTA04333,PROD009,2024-04-12,2,CL016
VTA04334,PROD009,2025-09-27,3,CL006
VTA04335,PROD009,2024-08-28,-1,CL009
VTA04336,PROD009,20250526,2,CL012
VTA04337,PROD009,2025-07-22,1,CL013
VTA04338,PROD009,2025-07-02,2,CL015
VTA04339,PROD009,15 - January - 2024,0,CL019
VTA04340,PROD009,2025-03-25,4,CL018
VTA04341,PROD009,2024-09-20,2,CL010
VTA04342,PROD009,2024-02-20,1,CL016
VTA04343,PROD009,2024-04-14,1,CL006
VTA04344,PROD009,2024-01-31,3,CL017
VTA04345,PROD009,2025-11-18,2,CL017
VTA04346,PROD009,2024-10-04,2,CL006
VTA04347,PROD009,2024-04-29,3,CL012
VTA04348,PROD009,2025-01-31,0,CL015
VTA04349,PROD009,2024-06-29,2,CL017
VTA04350,PROD009,2025-06-23,4,CL020
VTA04351,PROD009,2025-03-07,0,CL004
VTA04352,PROD009,2025-11-15,3,CL013
VTA04353,PROD009,2025-02-14,2,CL002
VTA04354,PROD009,2024-07-05,3,CL020
VTA04355,PROD009,06 - September - 2024,5,CL010
VTA04356,PROD009,2024-09-20,1,CL007
VTA04357,PROD009,2024-01-25,2,CL020
VTA04358,PROD009,2025-06-30,3,CL006
VTA04359,PROD009,20251015,0,CL008
VTA04360,PROD009,2025-03-18,4,CL009
VTA04361,PROD009,2024-11-18,2,CL004
VTA04362,PROD009,2025-03-13,2,CL014
VTA04363,PROD009,20240705,3,CL012
VTA04364,PROD009,2025-05-13,2,CL002
VTA04365,PROD009,20251016,1,CL018
VTA04366,PROD009,2024-11-04,2,CL001
VTA04367,PROD009,2025-02-16,2,CL009
VTA04368,PROD009,2024-11-06,1,CL004
VTA04369,PROD009,20240102,1,CL020
VTA04370,PROD009,2024-06-05,3,CL008
VTA04371,PROD009,2025-04-06,2,CL017
VTA04372,PROD009,2024-07-20,5,CL009
VTA04373,PROD009,20240215,3,CL016
VTA04374,PROD009,20240412,2,CL007
VTA04375,PROD009,2024-06-22,1,CL010
VTA04376,PROD009,2024-01-30,4,CL003
VTA04377,PROD009,18 - March - 2025,1,CL010
VTA04378,PROD009,2025-04-12,1,CL001
VTA04379,PROD009,2025-04-09,3,CL009
VTA04380,PROD009,20250930,1,CL007
VTA04381,PROD009,2024-08-10,2,CL007
VTA04382,PROD009,2025-05-05,2,CL007
VTA04383,PROD009,2024-08-21,2,CL006
VTA04384,PROD009,2025-06-20,2,CL002
VTA04385,PROD009,2025-12-20,5,CL012
VTA04386,PROD009,2025-04-14,1,CL016
VTA04387,PROD009,2024-05-13,3,CL013
VTA04388,PROD009,20250422,0,CL012
VTA04389,PROD009,2025-03-20,2,CL015
VTA04390,PROD009,2024-03-12,0,CL012
VTA04391,PROD009,2025-06-26,1,CL018
VTA04392,PROD009,2024-03-19,0,CL014
VTA04393,PROD009,2025-07-28,1,CL004
VTA04394,PROD009,22 - January - 2024,3,CL012
VTA04395,PROD009,2024-11-20,5,CL008
VTA04396,PROD009,2024-07-11,3,CL020
VTA04397,PROD009,2025-09-14,3,CL004
VTA04398,PROD009,2025-09-30,2,CL006
VTA04399,PROD009,16 - March - 2024,4,CL010
VTA04400,PROD009,2024-12-25,1,CL003
VTA04401,PROD009,2024-05-11,2,CL005
VTA04402,PROD009,2025-12-24,1,CL015
VTA04403,PROD009,20240420,0,CL018
VTA04404,PROD009,29 - September - 2024,4,CL019
VTA04405,PROD009,30 - December - 2025,2,CL011
VTA04406,PROD009,2025-05-15,1,CL012
VTA04407,PROD009,2024-04-19,2,CL010
VTA04408,PROD009,2024-04-28,2,CL014
VTA04409,PROD009,2025-07-28,0,CL019
VTA04410,PROD009,2024-06-22,0,CL005
VTA04411,PROD009,2024-07-17,1,CL010
VTA04412,PROD009,08 - December - 2024,3,CL003
VTA04413,PROD009,20240419,2,CL001
VTA04414,PROD009,2025-06-01,2,CL012
VTA04415,PROD009,2025-12-11,2,CL006
VTA04416,PROD009,2024-07-17,2,CL019
VTA04417,PROD009,2024-08-13,3,CL008
VTA04418,PROD009,2024-03-06,2,CL002
VTA04419,PROD009,06 - June - 2025,2,CL004
VTA04420,PROD009,28 - September - 2024,2,CL016
VTA04421,PROD009,2024-03-15,3,CL017
VTA04422,PROD009,29 - December - 2024,2,CL014
VTA04423,PROD009,20240814,2,CL012
VTA04424,PROD009,2024-06-12,2,CL004
VTA04425,PROD009,2025-05-10,2,CL002
VTA04426,PROD009,2024-10-14,1,CL003
VTA04427,PROD009,2025-09-22,0,CL002
VTA04428,PROD009,2025-07-30,5,CL011
VTA04429,PROD009,2025-11-09,1,CL006
VTA04430,PROD009,2025-10-17,1,CL004
VTA04431,PROD009,2025-12-07,5,CL012
VTA04432,PROD009,2024-12-20,3,CL012
VTA04433,PROD009,2025-10-29,2,CL003
VTA04434,PROD009,2025-09-01,1,CL019
VTA04435,PROD009,2025-11-28,1,CL009
VTA04436,PROD009,2025-08-11,0,CL014
VTA04437,PROD009,2024-03-04,5,CL011
VTA04438,PROD009,2024-08-04,1,CL009
VTA04439,PROD009,2024-07-27,2,CL007
VTA04440,PROD009,2025-02-06,0,CL005
VTA04441,PROD009,2024-08-23,2,CL015
VTA04442,PROD009,06 - September - 2025,2,CL005
VTA04443,PROD009,20240424,1,CL016
VTA04444,PROD009,2024-03-03,0,CL004
VTA04445,PROD009,20250203,2,CL007
VTA04446,PROD009,2024-03-10,2,CL020
VTA04447,PROD009,2024-10-01,0,CL013
VTA04448,PROD009,20241217,2,CL007
VTA04449,PROD009,20251213,4,CL015
VTA04450,PROD009,2024-02-09,3,CL012
VTA04451,PROD009,2025-04-06,3,CL007
VTA04452,PROD009,2025-06-12,2,CL005
VTA04453,PROD009,2024-10-03,3,CL015
VTA04454,PROD009,2024-05-06,1,CL015
VTA04455,PROD009,2024-11-14,1,CL011
VTA04456,PROD009,2025-11-02,5,CL008
VTA04457,PROD009,2025-08-30,0,CL010
VTA04458,PROD009,2025-07-05,1,CL013
VTA04459,PROD009,2024-02-29,3,CL016
VTA04460,PROD009,2024-02-16,2,CL001
VTA04461,PROD009,2024-06-16,3,CL012
VTA04462,PROD009,2025-03-27,1,CL007
VTA04463,PROD009,2025-07-06,3,CL019
VTA04464,PROD009,2024-12-04,2,CL008
VTA04465,PROD009,2025-01-07,1,CL019
VTA04466,PROD009,2025-04-06,2,CL020
VTA04467,PROD009,2025-10-09,1,CL010
VTA04468,PROD009,2024-06-09,0,CL001
VTA04469,PROD009,2025-12-03,-1,CL014
VTA04470,PROD009,2025-11-24,4,CL006
VTA04471,PROD009,14 - February - 2025,1,CL006
VTA04472,PROD009,23 - June - 2025,0,CL018
VTA04473,PROD009,2024-10-06,0,CL002
VTA04474,PROD009,2024-10-30,1,CL001
VTA04475,PROD009,2024-04-06,2,CL005
VTA04476,PROD009,20240726,1,CL008
VTA04477,PROD009,2024-06-16,3,CL010
VTA04478,PROD009,2025-03-23,2,CL005
VTA04479,PROD009,2025-11-07,2,CL007
VTA04480,PROD009,2024-11-23,1,CL012
VTA04481,PROD009,2024-07-20,0,CL015
VTA04482,PROD009,2024-02-24,1,CL015
VTA04483,PROD009,2025-03-12,0,CL009
VTA04484,PROD009,2024-06-11,0,CL007
VTA04485,PROD009,2025-03-13,1,CL011
VTA04486,PROD009,2025-07-08,2,CL005
VTA04487,PROD009,2024-03-09,2,CL017
VTA04488,PROD009,2024-05-01,1,CL012
VTA04489,PROD009,2025-07-18,2,CL015
VTA04490,PROD009,2024-12-10,1,CL007
VTA04491,PROD009,2025-02-28,1,CL007
VTA04492,PROD009,21 - May - 2025,3,CL007
VTA04493,PROD009,2025-04-07,2,CL017
VTA04494,PROD009,2025-11-22,6,CL004
VTA04495,PROD009,20250327,3,CL010
VTA04496,PROD009,28 - August - 2025,1,CL001
VTA04497,PROD009,23 - August - 2025,1,CL010
VTA04498,PROD009,2024-07-19,1,CL002
VTA04499,PROD009,2024-09-17,2,CL012
VTA04500,PROD009,24 - February - 2025,2,CL015
VTA04501,PROD010,2025-04-18,0,CL003
VTA04502,PROD010,2025-09-10,3,CL018
VTA04503,PROD010,2024-06-09,3,CL014
VTA04504,PROD010,2024-08-20,1,CL002
VTA04505,PROD010,2024-01-31,3,CL008
VTA04506,PROD010,2025-02-13,3,CL004
VTA04507,PROD010,17 - January - 2025,4,CL020
VTA04508,PROD010,2024-09-06,0,CL012
VTA04509,PROD010,2025-11-25,2,CL006
VTA04510,PROD010,2024-10-13,2,CL009
VTA04511,PROD010,2024-04-30,0,CL008
VTA04512,PROD010,2024-10-27,1,CL007
VTA04513,PROD010,2025-05-04,3,CL014
VTA04514,PROD010,2025-11-02,2,CL014
VTA04515,PROD010,2024-03-27,5,CL006
VTA04516,PROD010,2025-09-08,1,CL004
VTA04517,PROD010,20250920,2,CL009
VTA04518,PROD010,2024-10-25,1,CL018
VTA04519,PROD010,2024-06-23,-1,CL010
VTA04520,PROD010,2024-10-25,3,CL011
VTA04521,PROD010,2025-04-02,5,CL013
VTA04522,PROD010,20240125,1,CL004
VTA04523,PROD010,2025-08-24,2,CL015
VTA04524,PROD010,2025-10-06,0,CL006
VTA04525,PROD010,25 - August - 2024,1,CL002
VTA04526,PROD010,2024-04-12,2,CL012
VTA04527,PROD010,2024-10-05,0,CL011
VTA04528,PROD010,2024-07-23,1,CL013
VTA04529,PROD010,2025-03-09,0,CL009
VTA04530,PROD010,24 - June - 2025,2,CL014
VTA04531,PROD010,2024-10-10,1,CL019
VTA04532,PROD010,2025-10-10,4,CL012
VTA04533,PROD010,2024-01-25,1,CL009
VTA04534,PROD010,2025-02-13,1,CL008
VTA04535,PROD010,2024-03-09,1,CL016
VTA04536,PROD010,2024-03-26,2,CL014
VTA04537,PROD010,2025-11-12,2,CL008
VTA04538,PROD010,2025-05-04,4,CL011
VTA04539,PROD010,2024-05-21,0,CL009
VTA04540,PROD010,2025-03-11,2,CL005
VTA04541,PROD010,2024-03-05,1,CL018
VTA04542,PROD010,2024-03-21,2,CL014
VTA04543,PROD010,2025-07-04,1,CL012
VTA04544,PROD010,2024-09-26,3,CL003
VTA04545,PROD010,2024-04-16,2,CL018
VTA04546,PROD010,2025-07-09,1,CL009
VTA04547,PROD010,2025-11-21,4,CL016
VTA04548,PROD010,20240526,3,CL008
VTA04549,PROD010,2025-09-02,0,CL009
VTA04550,PROD010,2025-04-18,4,CL010
VTA04551,PROD010,2025-04-16,3,CL011
VTA04552,PROD010,2025-03-08,0,CL017
VTA04553,PROD010,2025-10-27,2,CL018
VTA04554,PROD010,2024-01-25,4,CL009
VTA04555,PROD010,2024-08-21,4,CL005
VTA04556,PROD010,2025-01-30,2,CL019
VTA04557,PROD010,2024-01-18,0,CL016
VTA04558,PROD010,2025-04-10,5,CL010
VTA04559,PROD010,25 - August - 2024,2,CL014
VTA04560,PROD010,20240123,4,CL005
VTA04561,PROD010,2024-09-28,2,CL003
VTA04562,PROD010,13 - March - 2024,4,CL005
VTA04563,PROD010,2024-11-21,3,CL016
VTA04564,PROD010,2024-01-07,1,CL001
VTA04565,PROD010,2025-12-04,2,CL020
VTA04566,PROD010,2024-02-29,1,CL006
VTA04567,PROD010,2025-01-22,1,CL010
VTA04568,PROD010,2025-12-15,2,CL004
VTA04569,PROD010,2025-08-31,0,CL011
VTA04570,PROD010,2024-12-22,1,CL015
VTA04571,PROD010,20240608,0,CL001
VTA04572,PROD010,2025-11-18,2,CL017
VTA04573,PROD010,2024-02-06,6,CL008
VTA04574,PROD010,2025-06-17,2,CL006
VTA04575,PROD010,2025-10-04,2,CL005
VTA04576,PROD010,22 - December - 2025,1,CL005
VTA04577,PROD010,2025-06-25,1,CL002
VTA04578,PROD010,2025-04-26,-2,CL010
VTA04579,PROD010,2024-01-27,1,CL001
VTA04580,PROD010,20250430,0,CL009
VTA04581,PROD010,26 - April - 2025,4,CL004
VTA04582,PROD010,2024-11-12,1,CL018
VTA04583,PROD010,2025-06-13,-3,CL009
VTA04584,PROD010,2024-06-14,0,CL012
VTA04585,PROD010,20240820,4,CL013
VTA04586,PROD010,2025-07-05,1,CL019
VTA04587,PROD010,2025-09-20,2,CL007
VTA04588,PROD010,2024-11-26,4,CL018
VTA04589,PROD010,2024-05-22,0,CL020
VTA04590,PROD010,2025-11-06,0,CL006
VTA04591,PROD010,2024-01-11,3,CL017
VTA04592,PROD010,2024-08-01,0,CL007
VTA04593,PROD010,2025-02-09,3,CL007
VTA04594,PROD010,2024-09-30,4,CL018
VTA04595,PROD010,2024-04-29,0,CL009
VTA04596,PROD010,2025-11-29,1,CL019
VTA04597,PROD010,2025-01-30,2,CL013
VTA04598,PROD010,2024-11-07,2,CL020
VTA04599,PROD010,20240813,2,CL009
VTA04600,PROD010,2024-07-03,1,CL009
VTA04601,PROD010,2025-07-24,5,CL005
VTA04602,PROD010,2025-03-29,1,CL005
VTA04603,PROD010,2024-08-03,3,CL010
VTA04604,PROD010,2024-07-23,2,CL004
VTA04605,PROD010,2024-09-12,1,CL017
VTA04606,PROD010,2025-10-16,4,CL009
VTA04607,PROD010,2025-12-03,1,CL011
VTA04608,PROD010,2024-02-02,1,CL020
VTA04609,PROD010,2024-08-05,0,CL009
VTA04610,PROD010,2025-05-14,4,CL005
VTA04611,PROD010,2025-04-29,-2,CL004
VTA04612,PROD010,2025-08-23,1,CL002
VTA04613,PROD010,2024-10-11,1,CL017
VTA04614,PROD010,2024-03-09,2,CL013
VTA04615,PROD010,2024-01-26,2,CL006
VTA04616,PROD010,24 - January - 2025,1,CL014
VTA04617,PROD010,2025-11-25,4,CL004
VTA04618,PROD010,2025-06-29,1,CL001
VTA04619,PROD010,2025-03-10,3,CL011
VTA04620,PROD010,2025-09-23,4,CL014
VTA04621,PROD010,20 - October - 2024,1,CL012
VTA04622,PROD010,2025-09-18,1,CL007
VTA04623,PROD010,20240712,2,CL003
VTA04624,PROD010,2024-09-02,2,CL004
VTA04625,PROD010,2025-09-19,1,CL014
VTA04626,PROD010,2024-03-21,4,CL010
VTA04627,PROD010,2025-11-15,2,CL009
VTA04628,PROD010,2025-05-24,1,CL003
VTA04629,PROD010,20250810,2,CL019
VTA04630,PROD010,2025-10-05,1,CL018
VTA04631,PROD010,2024-02-10,4,CL015
VTA04632,PROD010,2025-11-17,-5,CL010
VTA04633,PROD010,2025-02-28,2,CL019
VTA04634,PROD010,20250311,3,CL006
VTA04635,PROD010,2024-08-26,2,CL005
VTA04636,PROD010,2024-03-06,4,CL002
VTA04637,PROD010,2024-04-21,3,CL020
VTA04638,PROD010,2025-08-03,3,CL019
VTA04639,PROD010,2024-02-18,2,CL017
VTA04640,PROD010,2024-08-07,2,CL013
VTA04641,PROD010,20240827,1,CL019
VTA04642,PROD010,2024-01-27,4,CL001
VTA04643,PROD010,2024-07-30,0,CL018
VTA04644,PROD010,2025-02-03,1,CL003
VTA04645,PROD010,2025-06-11,3,CL019
VTA04646,PROD010,2025-02-07,1,CL020
VTA04647,PROD010,2025-03-13,3,CL020
VTA04648,PROD010,2024-03-31,5,CL019
VTA04649,PROD010,2025-03-23,3,CL018
VTA04650,PROD010,2025-10-09,3,CL019
VTA04651,PROD010,22 - April - 2025,1,CL020
VTA04652,PROD010,2025-11-11,5,CL018
VTA04653,PROD010,24 - December - 2024,3,CL013
VTA04654,PROD010,2025-03-30,2,CL006
VTA04655,PROD010,2025-05-21,2,CL017
VTA04656,PROD010,2025-09-06,2,CL007
VTA04657,PROD010,2025-10-07,2,CL019
VTA04658,PROD010,2024-10-15,4,CL015
VTA04659,PROD010,20240811,4,CL006
VTA04660,PROD010,2025-12-09,1,CL012
VTA04661,PROD010,04 - July - 2025,3,CL013
VTA04662,PROD010,30 - November - 2024,2,CL012
VTA04663,PROD010,05 - February - 2025,0,CL007
VTA04664,PROD010,2024-10-09,2,CL011
VTA04665,PROD010,2024-10-23,2,CL010
VTA04666,PROD010,2025-05-27,1,CL009
VTA04667,PROD010,2024-03-22,2,CL006
VTA04668,PROD010,2025-07-31,1,CL006
VTA04669,PROD010,2025-12-23,3,CL010
VTA04670,PROD010,2024-02-01,0,CL020
VTA04671,PROD010,17 - September - 2025,1,CL001
VTA04672,PROD010,2024-03-01,4,CL008
VTA04673,PROD010,2024-12-27,0,CL019
VTA04674,PROD010,2024-10-20,3,CL004
VTA04675,PROD010,2025-08-09,0,CL009
VTA04676,PROD010,2025-01-21,2,CL016
VTA04677,PROD010,2025-03-15,1,CL019
VTA04678,PROD010,06 - October - 2025,5,CL003
VTA04679,PROD010,2025-04-25,-6,CL008
VTA04680,PROD010,2024-01-17,-1,CL016
VTA04681,PROD010,2025-08-24,4,CL001
VTA04682,PROD010,20251221,3,CL004
VTA04683,PROD010,2025-10-21,4,CL011
VTA04684,PROD010,2024-10-07,1,CL014
VTA04685,PROD010,2024-12-20,5,CL020
VTA04686,PROD010,2024-10-30,3,CL004
VTA04687,PROD010,2025-04-16,0,CL013
VTA04688,PROD010,2025-08-04,1,CL012
VTA04689,PROD010,2025-03-17,2,CL003
VTA04690,PROD010,2024-07-23,3,CL001
VTA04691,PROD010,2024-01-09,0,CL001
VTA04692,PROD010,2025-03-31,2,CL006
VTA04693,PROD010,2025-03-27,2,CL006
VTA04694,PROD010,2025-07-10,3,CL008
VTA04695,PROD010,06 - January - 2025,2,CL007
VTA04696,PROD010,2024-11-17,1,CL017
VTA04697,PROD010,20240515,6,CL002
VTA04698,PROD010,17 - February - 2025,1,CL013
VTA04699,PROD010,2024-10-03,5,CL001
VTA04700,PROD010,2024-01-22,4,CL008
VTA04701,PROD010,2024-08-16,2,CL004
VTA04702,PROD010,2024-03-07,2,CL010
VTA04703,PROD010,2024-01-13,0,CL010
VTA04704,PROD010,2024-08-08,5,CL018
VTA04705,PROD010,2024-08-03,0,CL005
VTA04706,PROD010,2025-11-20,2,CL001
VTA04707,PROD010,2025-01-03,3,CL010
VTA04708,PROD010,2025-05-23,2,CL011
VTA04709,PROD010,2024-10-29,4,CL010
VTA04710,PROD010,2024-05-21,2,CL014
VTA04711,PROD010,20241029,0,CL005
VTA04712,PROD010,2025-02-27,3,CL007
VTA04713,PROD010,2024-11-26,0,CL020
VTA04714,PROD010,20240910,3,CL016
VTA04715,PROD010,2025-03-15,4,CL007
VTA04716,PROD010,2024-09-14,2,CL016
VTA04717,PROD010,14 - October - 2025,0,CL018
VTA04718,PROD010,2024-06-06,1,CL018
VTA04719,PROD010,2025-01-02,2,CL005
VTA04720,PROD010,20251127,2,CL013
VTA04721,PROD010,2024-10-04,3,CL001
VTA04722,PROD010,2025-11-03,2,CL013
VTA04723,PROD010,2024-06-20,1,CL010
VTA04724,PROD010,2024-11-11,4,CL020
VTA04725,PROD010,2025-09-10,1,CL017
VTA04726,PROD010,2024-11-02,2,CL013
VTA04727,PROD010,2025-03-28,5,CL006
VTA04728,PROD010,2024-05-22,4,CL004
VTA04729,PROD010,2025-05-26,4,CL009
VTA04730,PROD010,2025-09-06,-2,CL019
VTA04731,PROD010,2024-12-17,2,CL002
VTA04732,PROD010,28 - September - 2025,6,CL015
VTA04733,PROD010,2024-07-25,2,CL017
VTA04734,PROD010,2024-08-20,2,CL017
VTA04735,PROD010,2024-03-07,2,CL002
VTA04736,PROD010,2024-02-04,3,CL004
VTA04737,PROD010,2024-05-08,2,CL011
VTA04738,PROD010,2024-12-15,2,CL017
VTA04739,PROD010,20250919,3,CL003
VTA04740,PROD010,2024-07-28,2,CL005
VTA04741,PROD010,2024-03-02,1,CL010
VTA04742,PROD010,2024-08-14,3,CL018
VTA04743,PROD010,2024-09-28,1,CL018
VTA04744,PROD010,2024-06-27,3,CL015
VTA04745,PROD010,2025-06-12,3,CL001
VTA04746,PROD010,2024-06-19,1,CL002
VTA04747,PROD010,2025-12-10,2,CL003
VTA04748,PROD010,2025-10-19,1,CL014
VTA04749,PROD010,2025-01-07,5,CL010
VTA04750,PROD010,20250305,3,CL003
VTA04751,PROD010,2024-09-17,2,CL003
VTA04752,PROD010,23 - July - 2025,2,CL002
VTA04753,PROD010,2025-01-23,2,CL015
VTA04754,PROD010,20240531,1,CL016
VTA04755,PROD010,20240317,1,CL004
VTA04756,PROD010,2024-06-29,1,CL001
VTA04757,PROD010,2024-12-24,2,CL005
VTA04758,PROD010,2025-08-16,3,CL014
VTA04759,PROD010,2025-01-10,3,CL018
VTA04760,PROD010,2025-10-15,3,CL003
VTA04761,PROD010,2024-02-11,3,CL013
VTA04762,PROD010,20241213,0,CL005
VTA04763,PROD010,2025-09-12,3,CL016
VTA04764,PROD010,2024-01-20,3,CL005
VTA04765,PROD010,2024-01-15,4,CL005
VTA04766,PROD010,2025-03-22,2,CL001
VTA04767,PROD010,2024-04-24,4,CL001
VTA04768,PROD010,20250716,3,CL015
VTA04769,PROD010,2024-01-18,2,CL011
VTA04770,PROD010,2024-10-31,1,CL002
VTA04771,PROD010,16 - January - 2024,1,CL014
VTA04772,PROD010,2025-04-24,2,CL011
VTA04773,PROD010,2025-08-03,2,CL007
VTA04774,PROD010,2025-11-30,3,CL017
VTA04775,PROD010,2024-04-23,1,CL004
VTA04776,PROD010,2025-12-23,4,CL020
VTA04777,PROD010,2025-05-20,3,CL013
VTA04778,PROD010,20240308,3,CL001
VTA04779,PROD010,20250723,5,CL003
VTA04780,PROD010,2025-10-15,1,CL020
VTA04781,PROD010,20240315,0,CL008
VTA04782,PROD010,2024-10-04,4,CL006
VTA04783,PROD010,2024-01-14,0,CL017
VTA04784,PROD010,2025-09-12,2,CL011
VTA04785,PROD010,2025-11-10,1,CL014
VTA04786,PROD010,2024-06-11,3,CL009
VTA04787,PROD010,2024-07-05,1,CL005
VTA04788,PROD010,2024-01-29,3,CL008
VTA04789,PROD010,2025-01-16,1,CL014
VTA04790,PROD010,2025-02-27,1,CL018
VTA04791,PROD010,2025-06-09,5,CL015
VTA04792,PROD010,2025-11-26,4,CL016
VTA04793,PROD010,20 - September - 2025,5,CL010
VTA04794,PROD010,26 - March - 2025,2,CL018
VTA04795,PROD010,2025-02-24,1,CL002
VTA04796,PROD010,20250312,3,CL018
VTA04797,PROD010,2025-05-25,2,CL019
VTA04798,PROD010,05 - October - 2024,2,CL015
VTA04799,PROD010,20250324,1,CL020
VTA04800,PROD010,2024-09-03,3,CL012
VTA04801,PROD010,2024-06-26,1,CL016
VTA04802,PROD010,2025-03-26,5,CL018
VTA04803,PROD010,20250930,1,CL009
VTA04804,PROD010,2024-01-08,1,CL003
VTA04805,PROD010,17 - August - 2025,0,CL018
VTA04806,PROD010,2025-06-10,3,CL020
VTA04807,PROD010,2024-07-06,1,CL002
VTA04808,PROD010,2024-02-01,0,CL011
VTA04809,PROD010,2025-10-23,2,CL009
VTA04810,PROD010,2024-08-26,0,CL004
VTA04811,PROD010,21 - February - 2025,4,CL004
VTA04812,PROD010,2024-04-08,1,CL019
VTA04813,PROD010,2024-11-21,1,CL007
VTA04814,PROD010,2024-01-15,4,CL013
VTA04815,PROD010,2024-10-23,1,CL002
VTA04816,PROD010,14 - April - 2024,2,CL009
VTA04817,PROD010,2025-11-12,4,CL009
VTA04818,PROD010,2025-01-04,1,CL015
VTA04819,PROD010,2024-05-10,2,CL004
VTA04820,PROD010,20240513,2,CL020
VTA04821,PROD010,2025-03-23,2,CL001
VTA04822,PROD010,2025-10-30,1,CL005
VTA04823,PROD010,20240605,1,CL002
VTA04824,PROD010,2024-04-06,0,CL008
VTA04825,PROD010,2025-05-09,1,CL004
VTA04826,PROD010,2025-08-31,1,CL013
VTA04827,PROD010,2024-08-03,1,CL018
VTA04828,PROD010,2025-12-20,2,CL012
VTA04829,PROD010,20240827,0,CL003
VTA04830,PROD010,2025-10-21,0,CL020
VTA04831,PROD010,2025-05-07,2,CL009
VTA04832,PROD010,2024-12-14,1,CL010
VTA04833,PROD010,14 - May - 2024,0,CL012
VTA04834,PROD010,20250914,2,CL013
VTA04835,PROD010,2025-01-20,0,CL011
